pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dx	no_sites	count_diffs	count_comparisons	count_missing
Female	Male	OZ251425.1	32350001	32400000	0.0029681566546186	21857	1038	349712	0
Female	Male	OZ251425.1	32400001	32450000	0.0022050113895216	27438	968	439000	8
Female	Male	OZ251425.1	32450001	32500000	0.0038133968671267	18258	1114	292128	0
Female	Male	OZ251425.1	32500001	32550000	0.0021615196903399	23768	822	380288	0
Female	Male	OZ251425.1	32550001	32600000	0.0020991093498646	25487	856	407792	0
Female	Male	OZ251425.1	32600001	32650000	0.001886837233588	21067	636	337072	0
Female	Male	OZ251425.1	32650001	32700000	0.0018160813308687	27050	786	432800	0
Female	Male	OZ251425.1	32700001	32750000	0.0021901399007732	22373	784	357968	0
Female	Male	OZ251425.1	32750001	32800000	0.0019763685821149	17646	558	282336	0
Female	Male	OZ251425.1	32800001	32850000	0.0015627553521817	24476	612	391616	0
Female	Male	OZ251425.1	32850001	32900000	0.0015964183935545	28423	726	454768	0
Female	Male	OZ251425.1	32900001	32950000	0.0030975073313782	20460	1014	327360	0
Female	Male	OZ251425.1	32950001	33000000	0.0034157340905294	29935	1636	478960	0
Female	Male	OZ251425.1	33000001	33050000	0.0015372535664282	26427	650	422832	0
Female	Male	OZ251425.1	33050001	33100000	0.0016472803065958	29746	784	475936	0
Female	Male	OZ251425.1	33100001	33150000	0.0023810559276332	22994	876	367904	0
Female	Male	OZ251425.1	33150001	33200000	0.0018649691721184	21247	634	339952	0
Female	Male	OZ251425.1	33200001	33250000	0.0017352274304752	21611	600	345776	0
Female	Male	OZ251425.1	33250001	33300000	0.0024011299435028	24780	952	396480	0
Female	Male	OZ251425.1	33300001	33350000	0.0042396798111706	19495	1322	311816	104
Female	Male	OZ251425.1	33350001	33400000	0.0	7	0	112	0
Female	Male	OZ251425.1	33400001	33450000	0.0072161642078255	2393	270	37416	872
Female	Male	OZ251425.1	33450001	33500000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33500001	33550000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33550001	33600000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33600001	33650000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33650001	33700000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33700001	33750000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33750001	33800000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33800001	33850000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33850001	33900000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33900001	33950000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	33950001	34000000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	34000001	34050000	0.0	168	0	2688	0
Female	Male	OZ251425.1	34050001	34100000	0.0	28	0	448	0
Female	Male	OZ251425.1	34100001	34150000	NA	0	NA	NA	NA
Female	Male	OZ251425.1	34150001	34200000	0.0	34	0	544	0
Female	Male	OZ251425.1	34200001	34250000	0.0	33	0	528	0
Female	Male	OZ251426.1	1	50000	0.002840909090909	88	4	1408	0
Female	Male	OZ251426.1	50001	100000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	100001	150000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	150001	200000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	200001	250000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	250001	300000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	300001	350000	0.0396341463414634	41	26	656	0
Female	Male	OZ251426.1	350001	400000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	400001	450000	0.0062396006655574	601	60	9616	0
Female	Male	OZ251426.1	450001	500000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	500001	550000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	550001	600000	0.0049031190926275	2116	166	33856	0
Female	Male	OZ251426.1	600001	650000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	650001	700000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	700001	750000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	750001	800000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	800001	850000	NA	0	NA	NA	NA
Female	Male	OZ251426.1	850001	900000	0.001376478021482	16619	366	265896	8
Female	Male	OZ251426.1	900001	950000	0.0021505107983095	30051	1034	480816	0
Female	Male	OZ251426.1	950001	1000000	0.0017947590941437	23889	686	382224	0
Female	Male	OZ251426.1	1000001	1050000	0.0013026980713074	28850	596	457512	4088
Female	Male	OZ251426.1	1050001	1100000	0.0018301610541727	20276	580	316912	7504
Female	Male	OZ251426.1	1100001	1150000	0.0017924306535025	29778	854	476448	0
Female	Male	OZ251426.1	1150001	1200000	0.0016498744411098	32692	862	522464	608
Female	Male	OZ251426.1	1200001	1250000	0.0013292433537832	26895	572	430320	0
Female	Male	OZ251426.1	1250001	1300000	0.0015350513264265	21138	518	337448	760
Female	Male	OZ251426.1	1300001	1350000	0.0014158794665052	23181	524	370088	808
Female	Male	OZ251426.1	1350001	1400000	0.0013598193269291	31438	684	503008	0
Female	Male	OZ251426.1	1400001	1450000	0.001012891344383	24435	396	390960	0
Female	Male	OZ251426.1	1450001	1500000	0.0012055504526964	30504	588	487744	320
Female	Male	OZ251426.1	1500001	1550000	0.0015292595668561	31313	766	500896	112
Female	Male	OZ251426.1	1550001	1600000	0.001405897369492	27029	608	432464	0
Female	Male	OZ251426.1	1600001	1650000	0.0023185632268511	20379	756	326064	0
Female	Male	OZ251426.1	1650001	1700000	0.0021587190954676	25884	892	413208	936
Female	Male	OZ251426.1	1700001	1750000	0.0020594770124764	29397	964	468080	2272
Female	Male	OZ251426.1	1750001	1800000	0.0016370549440232	21307	558	340856	56
Female	Male	OZ251426.1	1800001	1850000	0.0020793697253524	20499	682	327984	0
Female	Male	OZ251426.1	1850001	1900000	0.0029741687133127	28741	1366	459288	568
Female	Male	OZ251426.1	1900001	1950000	0.0033183681436658	25615	1360	409840	0
Female	Male	OZ251426.1	1950001	2000000	0.0033432189512754	27481	1470	439696	0
Female	Male	OZ251426.1	2000001	2050000	0.0027089353189597	27001	1170	431904	112
Female	Male	OZ251426.1	2050001	2100000	0.0040971588687605	30692	2012	491072	0
Female	Male	OZ251426.1	2100001	2150000	0.0047931118625161	28687	2200	458992	0
Female	Male	OZ251426.1	2150001	2200000	0.0036750186493483	22789	1340	364624	0
Female	Male	OZ251426.1	2200001	2250000	0.0035085670608717	23582	1322	376792	520
Female	Male	OZ251426.1	2250001	2300000	0.0040795672344922	27958	1822	446616	712
Female	Male	OZ251426.1	2300001	2350000	0.0031578365225085	22603	1142	361640	8
Female	Male	OZ251426.1	2350001	2400000	0.0035543168509065	31933	1816	510928	0
Female	Male	OZ251426.1	2400001	2450000	0.002464604895427	32561	1284	520976	0
Female	Male	OZ251426.1	2450001	2500000	0.0034416752064038	25866	1424	413752	104
Female	Male	OZ251426.1	2500001	2550000	0.003364932040759	30300	1630	484408	392
Female	Male	OZ251426.1	2550001	2600000	0.0024011893086754	32125	1234	513912	88
Female	Male	OZ251426.1	2600001	2650000	0.0026600215154978	29746	1266	475936	0
Female	Male	OZ251426.1	2650001	2700000	0.0024260943490047	31172	1210	498744	8
Female	Male	OZ251426.1	2700001	2750000	0.0035644740750519	30313	1728	484784	224
Female	Male	OZ251426.1	2750001	2800000	0.0034650805121648	26985	1496	431736	24
Female	Male	OZ251426.1	2800001	2850000	0.0040962742288257	26518	1738	424288	0
Female	Male	OZ251426.1	2850001	2900000	0.0052989915858436	31138	2640	498208	0
Female	Male	OZ251426.1	2900001	2950000	0.0050394085234009	28778	2312	458784	1664
Female	Male	OZ251426.1	2950001	3000000	0.0034413624901822	24191	1332	387056	0
Female	Male	OZ251426.1	3000001	3050000	0.0049414066794186	22782	1798	363864	648
Female	Male	OZ251426.1	3050001	3100000	0.003964830108057	24339	1544	389424	0
Female	Male	OZ251426.1	3100001	3150000	0.0048530291181747	32636	2532	521736	440
Female	Male	OZ251426.1	3150001	3200000	0.0038606132598848	38322	2366	612856	296
Female	Male	OZ251426.1	3200001	3250000	0.0042354975028812	39045	2646	624720	0
Female	Male	OZ251426.1	3250001	3300000	0.0033772235234538	39508	2134	631880	248
Female	Male	OZ251426.1	3300001	3350000	0.0028086009087942	39833	1790	637328	0
Female	Male	OZ251426.1	3350001	3400000	0.0044245186907343	38281	2710	612496	0
Female	Male	OZ251426.1	3400001	3450000	0.0043808537269627	34762	2436	556056	136
Female	Male	OZ251426.1	3450001	3500000	0.0043310266195822	31650	2188	505192	1208
Female	Male	OZ251426.1	3500001	3550000	0.004944645518416	23485	1858	375760	0
Female	Male	OZ251426.1	3550001	3600000	0.0039086807716241	38568	2412	617088	0
Female	Male	OZ251426.1	3600001	3650000	0.0049610489532908	31193	2476	499088	0
Female	Male	OZ251426.1	3650001	3700000	0.0034760165640996	34774	1934	556384	0
Female	Male	OZ251426.1	3700001	3750000	0.0053075958273425	32700	2776	523024	176
Female	Male	OZ251426.1	3750001	3800000	0.0022346600331674	30150	1078	482400	0
Female	Male	OZ251426.1	3800001	3850000	0.0057877502156652	28435	2630	454408	552
Female	Male	OZ251426.1	3850001	3900000	0.0040753795009412	24976	1628	399472	144
Female	Male	OZ251426.1	3900001	3950000	0.0063700602432463	26398	2690	422288	80
Female	Male	OZ251426.1	3950001	4000000	0.0063597580244684	22151	2254	354416	0
Female	Male	OZ251426.1	4000001	4050000	0.0068073379401118	30390	3310	486240	0
Female	Male	OZ251426.1	4050001	4100000	0.0042248243559718	26783	1804	427000	1528
Female	Male	OZ251426.1	4100001	4150000	0.005050970277573	8142	658	130272	0
Female	Male	OZ251426.1	4150001	4200000	0.002968791618574	22526	1070	360416	0
Female	Male	OZ251426.1	4200001	4250000	0.0033536414957241	35782	1920	572512	0
Female	Male	OZ251426.1	4250001	4300000	0.0024075500770416	36344	1400	581504	0
Female	Male	OZ251426.1	4300001	4350000	0.0016914348115088	42124	1140	673984	0
Female	Male	OZ251426.1	4350001	4400000	0.0039759503491078	33516	2132	536224	32
Female	Male	OZ251426.1	4400001	4450000	0.0045915186777704	31323	2298	500488	680
Female	Male	OZ251426.1	4450001	4500000	0.0038833826001275	34506	2144	552096	0
Female	Male	OZ251426.1	4500001	4550000	0.0049160815379383	25008	1966	399912	216
Female	Male	OZ251426.1	4550001	4600000	0.0045840787119856	33540	2460	536640	0
Female	Male	OZ251426.1	4600001	4650000	0.0053968712593387	24227	2092	387632	0
Female	Male	OZ251426.1	4650001	4700000	0.0063532804875836	27612	2802	441032	760
Female	Male	OZ251426.1	4700001	4750000	0.0065447928021135	27111	2834	433016	760
Female	Male	OZ251426.1	4750001	4800000	0.0058836568300533	25942	2442	415048	24
Female	Male	OZ251426.1	4800001	4850000	0.004484654145671	27302	1958	436600	232
Female	Male	OZ251426.1	4850001	4900000	0.0060713013632095	15442	1500	247064	8
Female	Male	OZ251426.1	4900001	4950000	0.0040406548343691	31214	2018	499424	0
Female	Male	OZ251426.1	4950001	5000000	0.0048281599164858	30656	2368	490456	40
Female	Male	OZ251426.1	5000001	5050000	0.0040358027651242	31283	2020	500520	8
Female	Male	OZ251426.1	5050001	5100000	0.0054041756807801	29127	2518	465936	96
Female	Male	OZ251426.1	5100001	5150000	0.0049819927971188	33320	2656	533120	0
Female	Male	OZ251426.1	5150001	5200000	0.0071973886054725	28031	3228	448496	0
Female	Male	OZ251426.1	5200001	5250000	0.0062575351339679	27806	2782	444584	312
Female	Male	OZ251426.1	5250001	5300000	0.0058530080015805	30378	2844	485904	144
Female	Male	OZ251426.1	5300001	5350000	0.0050442707142748	32838	2648	524952	456
Female	Male	OZ251426.1	5350001	5400000	0.0027915353444394	11105	496	177680	0
Female	Male	OZ251426.1	5400001	5450000	0.001728708078829	34708	960	555328	0
Female	Male	OZ251426.1	5450001	5500000	0.0031224844033004	39752	1986	636032	0
Female	Male	OZ251426.1	5500001	5550000	0.0050722316293686	32785	2660	524424	136
Female	Male	OZ251426.1	5550001	5600000	0.0046860093158987	35640	2672	570208	32
Female	Male	OZ251426.1	5600001	5650000	0.0049897009730804	28158	2248	450528	0
Female	Male	OZ251426.1	5650001	5700000	0.0052359275481514	26191	2190	418264	792
Female	Male	OZ251426.1	5700001	5750000	0.006480605487228	26436	2740	422800	176
Female	Male	OZ251426.1	5750001	5800000	0.0060607664619944	23697	2290	377840	1312
Female	Male	OZ251426.1	5800001	5850000	0.0050405596049847	25518	2058	408288	0
Female	Male	OZ251426.1	5850001	5900000	0.0073557339275314	19760	2324	315944	216
Female	Male	OZ251426.1	5900001	5950000	0.0068923225292465	23850	2630	381584	16
Female	Male	OZ251426.1	5950001	6000000	0.0044738267963035	33221	2378	531536	0
Female	Male	OZ251426.1	6000001	6050000	0.0044097693351424	27269	1924	436304	0
Female	Male	OZ251426.1	6050001	6100000	0.002979349243412	32977	1572	527632	0
Female	Male	OZ251426.1	6100001	6150000	0.0043550155631013	28272	1970	452352	0
Female	Male	OZ251426.1	6150001	6200000	0.0033948161989158	27045	1468	432424	296
Female	Male	OZ251426.1	6200001	6250000	0.0024832252714113	26656	1054	424448	2048
Female	Male	OZ251426.1	6250001	6300000	0.0025957607058317	27882	1158	446112	0
Female	Male	OZ251426.1	6300001	6350000	0.0036423070207771	25774	1502	412376	8
Female	Male	OZ251426.1	6350001	6400000	0.0045935516934718	33173	2438	530744	24
Female	Male	OZ251426.1	6400001	6450000	0.0036630218687872	25150	1474	402400	0
Female	Male	OZ251426.1	6450001	6500000	0.0044579443993506	19712	1406	315392	0
Female	Male	OZ251426.1	6500001	6550000	0.0032381717289719	34253	1774	547840	208
Female	Male	OZ251426.1	6550001	6600000	0.0043254291489425	33225	2294	530352	1248
Female	Male	OZ251426.1	6600001	6650000	0.0051823176823176	34034	2822	544544	0
Female	Male	OZ251426.1	6650001	6700000	0.0061992479154177	18419	1820	293584	1120
Female	Male	OZ251426.1	6700001	6750000	0.0059359151682803	10845	1030	173520	0
Female	Male	OZ251426.1	6750001	6800000	0.0078438724660119	20669	2594	330704	0
Female	Male	OZ251426.1	6800001	6850000	0.0037425149700598	18370	1100	293920	0
Female	Male	OZ251426.1	6850001	6900000	0.0066389173100176	10751	1142	172016	0
Female	Male	OZ251426.1	6900001	6950000	0.0053103191273121	14759	1254	236144	0
Female	Male	OZ251426.1	6950001	7000000	0.0070114715189873	12640	1418	202240	0
Female	Male	OZ251426.1	7000001	7050000	0.0084600697873461	15189	2056	243024	0
Female	Male	OZ251426.1	7050001	7100000	0.0054285898565992	23259	2020	372104	40
Female	Male	OZ251426.1	7100001	7150000	0.0059650508102169	29130	2780	466048	32
Female	Male	OZ251426.1	7150001	7200000	0.0067862986507872	18722	2024	298248	1304
Female	Male	OZ251426.1	7200001	7250000	0.0080333739000187	21468	2746	341824	1664
Female	Male	OZ251426.1	7250001	7300000	0.0045731707317073	26734	1956	427712	32
Female	Male	OZ251426.1	7300001	7350000	0.0063664736746878	22162	2252	353728	864
Female	Male	OZ251426.1	7350001	7400000	0.0058825895460853	24916	2340	397784	872
Female	Male	OZ251426.1	7400001	7450000	0.00678699144371	26707	2900	427288	24
Female	Male	OZ251426.1	7450001	7500000	0.0073281377224613	25791	3024	412656	0
Female	Male	OZ251426.1	7500001	7550000	0.0067573444669145	23061	2486	367896	1080
Female	Male	OZ251426.1	7550001	7600000	0.0053229474000714	26622	2266	425704	248
Female	Male	OZ251426.1	7600001	7650000	0.0053042023174312	23784	2016	380076	468
Female	Male	OZ251426.1	7650001	7700000	0.0049857936551025	27669	2204	442056	648
Female	Male	OZ251426.1	7700001	7750000	0.0059831423177406	26227	2510	419512	120
Female	Male	OZ251426.1	7750001	7800000	0.0055860742182972	21579	1928	345144	120
Female	Male	OZ251426.1	7800001	7850000	0.006432536183016	19279	1984	308432	32
Female	Male	OZ251426.1	7850001	7900000	0.0068453789466567	22287	2430	354984	3432
Female	Male	OZ251426.1	7900001	7950000	0.0055812799735405	24194	2160	387008	96
Female	Male	OZ251426.1	7950001	8000000	0.0063172344240251	17848	1804	285568	0
Female	Male	OZ251426.1	8000001	8050000	0.0050920971103475	22195	1808	355060	60
Female	Male	OZ251426.1	8050001	8100000	0.00524124146355	22591	1888	360220	1236
Female	Male	OZ251426.1	8100001	8150000	0.0059451352056342	23002	2188	368032	0
Female	Male	OZ251426.1	8150001	8200000	0.0057893491746398	19022	1762	304352	0
Female	Male	OZ251426.1	8200001	8250000	0.0061559093268731	28907	2846	462320	192
Female	Male	OZ251426.1	8250001	8300000	0.0050855638437911	28590	2318	455800	1640
Female	Male	OZ251426.1	8300001	8350000	0.0070117153348487	28595	3208	457520	0
Female	Male	OZ251426.1	8350001	8400000	0.0059180621421122	25410	2406	406552	8
Female	Male	OZ251426.1	8400001	8450000	0.006615823291604	25656	2710	409624	872
Female	Male	OZ251426.1	8450001	8500000	0.0053617544992333	24782	2126	396512	0
Female	Male	OZ251426.1	8500001	8550000	0.004279373420115	25132	1720	401928	184
Female	Male	OZ251426.1	8550001	8600000	0.0048795761078998	25993	2026	415200	688
Female	Male	OZ251426.1	8600001	8650000	0.0041606792945787	19162	1274	306200	392
Female	Male	OZ251426.1	8650001	8700000	0.0038713318284424	22178	1372	354400	448
Female	Male	OZ251426.1	8700001	8750000	0.0049478084153156	21656	1714	346416	80
Female	Male	OZ251426.1	8750001	8800000	0.003117085525034	25665	1280	410640	0
Female	Male	OZ251426.1	8800001	8850000	0.0019422671869065	28961	900	463376	0
Female	Male	OZ251426.1	8850001	8900000	0.0023927716867254	28007	1072	448016	96
Female	Male	OZ251426.1	8900001	8950000	0.0015133599237584	28339	686	453296	128
Female	Male	OZ251426.1	8950001	9000000	0.002317954705448	29145	1080	465928	392
Female	Male	OZ251426.1	9000001	9050000	0.0011979951572209	29530	566	472456	24
Female	Male	OZ251426.1	9050001	9100000	0.0027827795056474	24465	1088	390976	464
Female	Male	OZ251426.1	9100001	9150000	0.0043324256968801	21739	1502	346688	1136
Female	Male	OZ251426.1	9150001	9200000	0.0040970722159684	24741	1616	394428	1428
Female	Male	OZ251426.1	9200001	9250000	0.003451015680343	26126	1442	417848	168
Female	Male	OZ251426.1	9250001	9300000	0.0033713325369024	12348	666	197548	20
Female	Male	OZ251426.1	9300001	9350000	0.0031723402402925	22972	1166	367552	0
Female	Male	OZ251426.1	9350001	9400000	0.0036969928416468	31014	1820	492292	3932
Female	Male	OZ251426.1	9400001	9450000	0.0042934670605207	21836	1500	349368	8
Female	Male	OZ251426.1	9450001	9500000	0.0047290163645961	22732	1720	363712	0
Female	Male	OZ251426.1	9500001	9550000	0.0117203507909187	12201	2288	195216	0
Female	Male	OZ251426.1	9550001	9600000	0.0036682366115539	30362	1782	485792	0
Female	Male	OZ251426.1	9600001	9650000	0.0053708439897698	29366	2520	469200	656
Female	Male	OZ251426.1	9650001	9700000	0.0045468192017191	31643	2302	506288	0
Female	Male	OZ251426.1	9700001	9750000	0.0068194051360408	28797	3142	460744	8
Female	Male	OZ251426.1	9750001	9800000	0.0056607119523622	26830	2426	428568	712
Female	Male	OZ251426.1	9800001	9850000	0.0037291372959206	21989	1312	351824	0
Female	Male	OZ251426.1	9850001	9900000	0.0048130275414466	29741	2290	475792	64
Female	Male	OZ251426.1	9900001	9950000	0.0034733022291342	28976	1608	462960	656
Female	Male	OZ251426.1	9950001	10000000	0.0041081073818289	37213	2446	595408	0
Female	Male	OZ251426.1	10000001	10050000	0.0062277859906268	31793	3168	508688	0
Female	Male	OZ251426.1	10050001	10100000	0.006128099319296	28353	2780	453648	0
Female	Male	OZ251426.1	10100001	10150000	0.005932629079396	32852	3118	525568	64
Female	Male	OZ251426.1	10150001	10200000	0.0063828016223742	33080	3374	528608	672
Female	Male	OZ251426.1	10200001	10250000	0.007219881314341	25685	2954	409148	1812
Female	Male	OZ251426.1	10250001	10300000	0.0064288368636194	26910	2768	430560	0
Female	Male	OZ251426.1	10300001	10350000	0.0048318710766858	27245	2106	435856	64
Female	Male	OZ251426.1	10350001	10400000	0.0058600752958049	33468	3138	535488	0
Female	Male	OZ251426.1	10400001	10450000	0.0049911585191945	35081	2800	560992	304
Female	Male	OZ251426.1	10450001	10500000	0.0048839372729689	33861	2646	541776	0
Female	Male	OZ251426.1	10500001	10550000	0.0039774591124232	21343	1358	341424	64
Female	Male	OZ251426.1	10550001	10600000	0.0036049088119993	29335	1692	469360	0
Female	Male	OZ251426.1	10600001	10650000	0.0035077793493635	35350	1984	565600	0
Female	Male	OZ251426.1	10650001	10700000	0.0039167029684485	32138	2014	514208	0
Female	Male	OZ251426.1	10700001	10750000	0.0048338965498446	36695	2838	587104	16
Female	Male	OZ251426.1	10750001	10800000	0.0031995495034299	34624	1750	546952	7032
Female	Male	OZ251426.1	10800001	10850000	0.0053302789934354	36560	3118	584960	0
Female	Male	OZ251426.1	10850001	10900000	0.0047759952279291	31852	2434	509632	0
Female	Male	OZ251426.1	10900001	10950000	0.0031842550282445	27793	1416	444688	0
Female	Male	OZ251426.1	10950001	11000000	0.0028750198004118	31571	1452	505040	96
Female	Male	OZ251426.1	11000001	11050000	0.0027398266490377	34035	1492	544560	0
Female	Male	OZ251426.1	11050001	11100000	0.0045989932411413	35361	2602	565776	0
Female	Male	OZ251426.1	11100001	11150000	0.0036026615969581	26300	1516	420800	0
Female	Male	OZ251426.1	11150001	11200000	0.0050313871370862	34409	2770	550544	0
Female	Male	OZ251426.1	11200001	11250000	0.0055383206691084	36586	3242	585376	0
Female	Male	OZ251426.1	11250001	11300000	0.0003343582820858	40002	214	640032	0
Female	Male	OZ251426.1	11300001	11350000	0.0026999331375912	34399	1486	550384	0
Female	Male	OZ251426.1	11350001	11400000	0.0049753781695505	36756	2926	588096	0
Female	Male	OZ251426.1	11400001	11450000	0.0037576203489594	38056	2288	608896	0
Female	Male	OZ251426.1	11450001	11500000	0.0039349559597644	38387	2416	613984	208
Female	Male	OZ251426.1	11500001	11550000	0.0045982982786217	35611	2620	569776	0
Female	Male	OZ251426.1	11550001	11600000	0.004053387583996	32442	2104	519072	0
Female	Male	OZ251426.1	11600001	11650000	0.0037372998320501	30069	1798	481096	8
Female	Male	OZ251426.1	11650001	11700000	0.0050577000171811	34922	2826	558752	0
Female	Male	OZ251426.1	11700001	11750000	0.0038902980342422	39425	2454	630800	0
Female	Male	OZ251426.1	11750001	11800000	0.0029662014044561	40372	1916	645944	8
Female	Male	OZ251426.1	11800001	11850000	0.0041563963519842	40570	2698	649120	0
Female	Male	OZ251426.1	11850001	11900000	0.0055994467055036	37593	3368	601488	0
Female	Male	OZ251426.1	11900001	11950000	0.0045176432702906	40377	2918	645912	120
Female	Male	OZ251426.1	11950001	12000000	0.0048391494002181	38514	2982	616224	0
Female	Male	OZ251426.1	12000001	12050000	0.0053632543157682	39738	3410	635808	0
Female	Male	OZ251426.1	12050001	12100000	0.0043117676184188	42413	2926	678608	0
Female	Male	OZ251426.1	12100001	12150000	0.0065956008364385	31882	3356	508824	1288
Female	Male	OZ251426.1	12150001	12200000	0.0049356223175965	25678	2024	410080	768
Female	Male	OZ251426.1	12200001	12250000	0.005875453188313	23445	2204	375120	0
Female	Male	OZ251426.1	12250001	12300000	0.0045263157894736	30875	2236	494000	0
Female	Male	OZ251426.1	12300001	12350000	0.0049534018880139	33308	2632	531352	1576
Female	Male	OZ251426.1	12350001	12400000	0.0051975312771793	29894	2486	478304	0
Female	Male	OZ251426.1	12400001	12450000	0.0048761010550769	30993	2418	495888	0
Female	Male	OZ251426.1	12450001	12500000	0.0046682066936171	36377	2716	581808	224
Female	Male	OZ251426.1	12500001	12550000	0.0051542335536669	38124	3144	609984	0
Female	Male	OZ251426.1	12550001	12600000	0.004121318822023	34364	2266	549824	0
Female	Male	OZ251426.1	12600001	12650000	0.004497730247584	35907	2584	574512	0
Female	Male	OZ251426.1	12650001	12700000	0.0043244406196213	34860	2412	557760	0
Female	Male	OZ251426.1	12700001	12750000	0.0055992141453831	42022	3762	671880	472
Female	Male	OZ251426.1	12750001	12800000	0.0030483162889841	39407	1922	630512	0
Female	Male	OZ251426.1	12800001	12850000	0.0042835092998521	38554	2642	616784	80
Female	Male	OZ251426.1	12850001	12900000	0.0039707789824037	40861	2596	653776	0
Female	Male	OZ251426.1	12900001	12950000	0.0031638746060706	30169	1526	482320	384
Female	Male	OZ251426.1	12950001	13000000	0.0041308051581822	34043	2250	544688	0
Female	Male	OZ251426.1	13000001	13050000	0.0030018620444152	36519	1754	584304	0
Female	Male	OZ251426.1	13050001	13100000	0.0022286186208069	41169	1468	658704	0
Female	Male	OZ251426.1	13100001	13150000	0.0039541606442287	36362	2298	581160	632
Female	Male	OZ251426.1	13150001	13200000	0.0058750145062086	25851	2430	413616	0
Female	Male	OZ251426.1	13200001	13250000	0.0048796272327206	19315	1508	309040	0
Female	Male	OZ251426.1	13250001	13300000	0.0050060874022811	31212	2500	499392	0
Female	Male	OZ251426.1	13300001	13350000	0.0052774608131643	33307	2812	532832	80
Female	Male	OZ251426.1	13350001	13400000	0.0056608921020324	36655	3320	586480	0
Female	Male	OZ251426.1	13400001	13450000	0.0041059905652935	31704	2082	507064	200
Female	Male	OZ251426.1	13450001	13500000	0.0051729550773445	35043	2900	560608	80
Female	Male	OZ251426.1	13500001	13550000	0.0031586494237324	37016	1868	591392	864
Female	Male	OZ251426.1	13550001	13600000	0.0029196674359758	35976	1680	575408	208
Female	Male	OZ251426.1	13600001	13650000	0.0038742216336536	35491	2200	567856	0
Female	Male	OZ251426.1	13650001	13700000	0.0037875710804224	36930	2238	590880	0
Female	Male	OZ251426.1	13700001	13750000	0.0040786133523048	30965	2018	494776	664
Female	Male	OZ251426.1	13750001	13800000	0.002194993546634	29442	1034	471072	0
Female	Male	OZ251426.1	13800001	13850000	0.0025572508117116	34804	1424	556848	16
Female	Male	OZ251426.1	13850001	13900000	0.0038697668343021	38335	2370	612440	920
Female	Male	OZ251426.1	13900001	13950000	0.0037098509499317	38114	2262	609728	96
Female	Male	OZ251426.1	13950001	14000000	0.003455186466125	37299	2062	596784	0
Female	Male	OZ251426.1	14000001	14050000	0.0046823117917449	42337	3170	677016	376
Female	Male	OZ251426.1	14050001	14100000	0.003914161084281	44933	2814	718928	0
Female	Male	OZ251426.1	14100001	14150000	0.0022655987453791	44635	1618	714160	0
Female	Male	OZ251426.1	14150001	14200000	0.0024881970141635	39185	1560	626960	0
Female	Male	OZ251426.1	14200001	14250000	0.0038267980708743	40611	2482	648584	1192
Female	Male	OZ251426.1	14250001	14300000	0.0040040751534105	42207	2704	675312	0
Female	Male	OZ251426.1	14300001	14350000	0.0024564310916283	46765	1838	748240	0
Female	Male	OZ251426.1	14350001	14400000	0.0045626179987413	41314	3016	661024	0
Female	Male	OZ251426.1	14400001	14450000	0.0025587991963124	42305	1732	676880	0
Female	Male	OZ251426.1	14450001	14500000	0.0034915420103453	35765	1998	572240	0
Female	Male	OZ251426.1	14500001	14550000	0.00429021510323	35869	2462	573864	40
Female	Male	OZ251426.1	14550001	14600000	0.0040648978329913	35579	2314	569264	0
Female	Male	OZ251426.1	14600001	14650000	0.0044818481848184	37875	2716	606000	0
Female	Male	OZ251426.1	14650001	14700000	0.0039757988444758	33924	2158	542784	0
Female	Male	OZ251426.1	14700001	14750000	0.0034914989590562	40348	2254	645568	0
Female	Male	OZ251426.1	14750001	14800000	0.0045235941145659	42002	3040	672032	0
Female	Male	OZ251426.1	14800001	14850000	0.002133477922629	42419	1448	678704	0
Female	Male	OZ251426.1	14850001	14900000	0.0037787595244595	40291	2436	644656	0
Female	Male	OZ251426.1	14900001	14950000	0.0027657574118434	38823	1718	621168	0
Female	Male	OZ251426.1	14950001	15000000	0.0027855692789288	32269	1438	516232	72
