pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaHELAf	OZ251426.1	2520001	2550000	0.0047422009391417	21509	102	21509	0
PflaKGBDf	OZ251426.1	2520001	2550000	0.0047426419305342	21507	102	21507	2
PflaHELAf	OZ251426.1	2550001	2580000	0.0040595399188092	16258	66	16258	0
PflaKGBHm	OZ251426.1	2550001	2580000	0.0041825562799852	16258	68	16258	0
PflaHELEm	OZ251426.1	2550001	2580000	0.0052281953499815	16258	85	16258	0
PflaKGBDf	OZ251426.1	2550001	2580000	0.0031984253905769	16258	52	16258	0
PflaKGBDf	OZ251426.1	2580001	2610000	0.000604370060437	21510	13	21510	11
PflaHELEm	OZ251426.1	2580001	2610000	0.0037172993819989	21521	80	21521	0
PflaKGBHm	OZ251426.1	2580001	2610000	0.0013010547836996	21521	28	21521	0
PflaHELAf	OZ251426.1	2580001	2610000	0.003531434412899	21521	76	21521	0
PflaHELAf	OZ251426.1	2610001	2640000	0.0041659434126019	17283	72	17283	0
PflaKGBDf	OZ251426.1	2610001	2640000	0.0006364635769253	17283	11	17283	0
PflaHELEm	OZ251426.1	2610001	2640000	0.004339524388127	17283	75	17283	0
PflaKGBHm	OZ251426.1	2610001	2640000	0.004397384713302	17283	76	17283	0
PflaHELAf	OZ251426.1	2640001	2670000	0.0042490118577075	20240	86	20240	0
PflaKGBHm	OZ251426.1	2640001	2670000	0.004199604743083	20240	85	20240	0
PflaHELEm	OZ251426.1	2640001	2670000	0.0056818181818181	20240	115	20240	0
PflaKGBDf	OZ251426.1	2640001	2670000	0.0023716586787884	20239	48	20239	1
PflaHELAf	OZ251426.1	2670001	2700000	0.0037201961557973	17741	66	17741	0
PflaKGBHm	OZ251426.1	2670001	2700000	0.0014091652105292	17741	25	17741	0
PflaKGBDf	OZ251426.1	2670001	2700000	0.0011273321684234	17741	20	17741	0
PflaHELEm	OZ251426.1	2670001	2700000	0.0043965954568513	17741	78	17741	0
PflaKGBHm	OZ251426.1	2700001	2730000	0.0036359747620575	18702	68	18702	0
PflaHELEm	OZ251426.1	2700001	2730000	0.00465190888675	18702	87	18702	0
PflaHELAf	OZ251426.1	2700001	2730000	0.0037963854133247	18702	71	18702	0
PflaKGBDf	OZ251426.1	2700001	2730000	0.0001604106512672	18702	3	18702	0
PflaHELEm	OZ251426.1	2730001	2760000	0.0057917363267255	16748	97	16748	0
PflaKGBHm	OZ251426.1	2730001	2760000	0.0044184380224504	16748	74	16748	0
PflaKGBDf	OZ251426.1	2730001	2760000	0.002868240215118	16735	48	16735	13
PflaHELAf	OZ251426.1	2730001	2760000	0.005259068905755	16733	88	16733	15
PflaKGBHm	OZ251426.1	2760001	2790000	0.0058852378616969	16312	96	16312	0
PflaHELEm	OZ251426.1	2760001	2790000	0.0055787150564001	16312	91	16312	0
PflaKGBDf	OZ251426.1	2760001	2790000	0.0031265326140264	16312	51	16312	0
PflaHELAf	OZ251426.1	2760001	2790000	0.0036782736635605	16312	60	16312	0
PflaKGBHm	OZ251426.1	2790001	2820000	0.0009781744818732	16357	16	16357	0
PflaHELEm	OZ251426.1	2790001	2820000	0.0025677080149171	16357	42	16357	0
PflaKGBDf	OZ251426.1	2790001	2820000	0.0036076800782683	16354	59	16354	3
PflaHELAf	OZ251426.1	2790001	2820000	0.0030567952558537	16357	50	16357	0
PflaHELEm	OZ251426.1	2820001	2850000	0.0082181308530292	15697	129	15697	0
PflaKGBHm	OZ251426.1	2820001	2850000	0.0019748996623558	15697	31	15697	0
PflaHELAf	OZ251426.1	2820001	2850000	0.0024845511881251	15697	39	15697	0
PflaKGBDf	OZ251426.1	2820001	2850000	0.0029304962731732	15697	46	15697	0
PflaKGBHm	OZ251426.1	2850001	2880000	0.0050227593784335	19113	96	19113	0
PflaHELEm	OZ251426.1	2850001	2880000	0.0089991105530267	19113	172	19113	0
PflaKGBDf	OZ251426.1	2850001	2880000	0.0065400512740019	19113	125	19113	0
PflaHELAf	OZ251426.1	2850001	2880000	0.006697012504578	19113	128	19113	0
PflaKGBDf	OZ251426.1	2880001	2910000	0.0046533514587472	19126	89	19126	0
PflaHELEm	OZ251426.1	2880001	2910000	0.0075290180905573	19126	144	19126	0
PflaHELAf	OZ251426.1	2880001	2910000	0.0024051030011502	19126	46	19126	0
PflaKGBHm	OZ251426.1	2880001	2910000	0.0052807696329603	19126	101	19126	0
PflaKGBHm	OZ251426.1	2910001	2940000	0.0043617703656189	15590	68	15590	0
PflaHELAf	OZ251426.1	2910001	2940000	0.0042257183721232	15382	65	15382	208
PflaKGBDf	OZ251426.1	2910001	2940000	0.004939063502245	15590	77	15590	0
PflaHELEm	OZ251426.1	2910001	2940000	0.0089801154586273	15590	140	15590	0
PflaKGBDf	OZ251426.1	2940001	2970000	0.0021859860569537	16926	37	16926	0
PflaHELEm	OZ251426.1	2940001	2970000	0.0047855370436015	16926	81	16926	0
PflaKGBHm	OZ251426.1	2940001	2970000	0.0054945054945054	16926	93	16926	0
PflaHELAf	OZ251426.1	2940001	2970000	0.0058489897199574	16926	99	16926	0
PflaHELAf	OZ251426.1	2970001	3000000	0.0051677651288196	13352	69	13352	0
PflaHELEm	OZ251426.1	2970001	3000000	0.0025464349910125	13352	34	13352	0
PflaKGBHm	OZ251426.1	2970001	3000000	0.0045686039544637	13352	61	13352	0
PflaKGBDf	OZ251426.1	2970001	3000000	0.0041941282204913	13352	56	13352	0
PflaHELEm	OZ251426.1	3000001	3030000	0.0063639172072907	16185	103	16185	0
PflaKGBHm	OZ251426.1	3000001	3030000	0.0035837864557587	16184	58	16184	1
PflaHELAf	OZ251426.1	3000001	3030000	0.0054371331479765	16185	88	16185	0
PflaKGBDf	OZ251426.1	3000001	3030000	0.0038497361067991	16105	62	16105	80
PflaHELAf	OZ251426.1	3030001	3060000	0.0094667087409277	9507	90	9507	0
PflaKGBDf	OZ251426.1	3030001	3060000	0.0022088987062164	9507	21	9507	0
PflaKGBHm	OZ251426.1	3030001	3060000	0.008099295256127	9507	77	9507	0
PflaHELEm	OZ251426.1	3030001	3060000	0.0078889239507731	9507	75	9507	0
PflaHELAf	OZ251426.1	3060001	3090000	0.0017022390991226	15274	26	15274	0
PflaKGBDf	OZ251426.1	3060001	3090000	0.0026843001178473	15274	41	15274	0
PflaHELEm	OZ251426.1	3060001	3090000	0.0051721880319497	15274	79	15274	0
PflaKGBHm	OZ251426.1	3060001	3090000	0.0045829514207149	15274	70	15274	0
PflaHELAf	OZ251426.1	3090001	3120000	0.003396329772665	18255	62	18255	0
PflaKGBDf	OZ251426.1	3090001	3120000	0.006628321007943	18255	121	18255	0
PflaHELEm	OZ251426.1	3090001	3120000	0.0079978088195015	18255	146	18255	0
PflaKGBHm	OZ251426.1	3090001	3120000	0.0032334082314901	18247	59	18247	8
PflaKGBHm	OZ251426.1	3120001	3150000	0.0058433969614335	20536	120	20536	0
PflaHELEm	OZ251426.1	3120001	3150000	0.0079372808726139	20536	163	20536	0
PflaKGBDf	OZ251426.1	3120001	3150000	0.0050155823918971	20536	103	20536	0
PflaHELAf	OZ251426.1	3120001	3150000	0.0061984479476792	20489	127	20489	47
PflaHELAf	OZ251426.1	3150001	3180000	0.0057260946312481	23227	133	23227	0
PflaKGBDf	OZ251426.1	3150001	3180000	0.003751617076326	23190	87	23190	37
PflaHELEm	OZ251426.1	3150001	3180000	0.0073190683256554	23227	170	23227	0
PflaKGBHm	OZ251426.1	3150001	3180000	0.0061996814052611	23227	144	23227	0
PflaHELAf	OZ251426.1	3180001	3210000	0.0021429795988342	23332	50	23332	0
PflaKGBDf	OZ251426.1	3180001	3210000	0.0026144351105777	23332	61	23332	0
PflaHELEm	OZ251426.1	3180001	3210000	0.0060003428767358	23332	140	23332	0
PflaKGBHm	OZ251426.1	3180001	3210000	0.0053145894051088	23332	124	23332	0
PflaHELAf	OZ251426.1	3210001	3240000	0.0018257694314032	23004	42	23004	0
PflaKGBDf	OZ251426.1	3210001	3240000	0.0010867675186924	23004	25	23004	0
PflaHELEm	OZ251426.1	3210001	3240000	0.0043470700747696	23004	100	23004	0
PflaKGBHm	OZ251426.1	3210001	3240000	0.0058685446009389	23004	135	23004	0
PflaKGBHm	OZ251426.1	3240001	3270000	0.0026071233337538	23781	62	23781	0
PflaHELEm	OZ251426.1	3240001	3270000	0.0050460451621042	23781	120	23781	0
PflaHELAf	OZ251426.1	3240001	3270000	0.0030276270972625	23781	72	23781	0
PflaKGBDf	OZ251426.1	3240001	3270000	0.0046255413985955	23781	110	23781	0
PflaHELAf	OZ251426.1	3270001	3300000	0.0035697590412647	23531	84	23531	0
PflaKGBDf	OZ251426.1	3270001	3300000	0.0011063359005999	23501	26	23501	30
PflaKGBHm	OZ251426.1	3270001	3300000	0.0037397475670392	23531	88	23531	0
PflaHELEm	OZ251426.1	3270001	3300000	0.0053123671908202	23530	125	23530	1
PflaKGBHm	OZ251426.1	3300001	3330000	0.0022973558734286	23070	53	23070	0
PflaHELEm	OZ251426.1	3300001	3330000	0.0038578240138708	23070	89	23070	0
PflaKGBDf	OZ251426.1	3300001	3330000	0.0026007802340702	23070	60	23070	0
PflaHELAf	OZ251426.1	3300001	3330000	0.0042912873862158	23070	99	23070	0
PflaKGBHm	OZ251426.1	3330001	3360000	0.0015299877600979	22876	35	22876	0
PflaHELAf	OZ251426.1	3330001	3360000	0.0050708165763245	22876	116	22876	0
PflaHELEm	OZ251426.1	3330001	3360000	0.0064259485924112	22876	147	22876	0
PflaKGBDf	OZ251426.1	3330001	3360000	0.0006557090400419	22876	15	22876	0
PflaKGBHm	OZ251426.1	3360001	3390000	0.0051303268514687	24170	124	24170	0
PflaHELEm	OZ251426.1	3360001	3390000	0.0064542821679768	24170	156	24170	0
PflaKGBDf	OZ251426.1	3360001	3390000	0.0044269755895738	24170	107	24170	0
PflaHELAf	OZ251426.1	3360001	3390000	0.0038063715349606	24170	92	24170	0
PflaKGBDf	OZ251426.1	3390001	3420000	0.0040609600292024	21916	89	21916	0
PflaHELEm	OZ251426.1	3390001	3420000	0.0064792845409746	21916	142	21916	0
PflaKGBHm	OZ251426.1	3390001	3420000	0.0020989231611607	21916	46	21916	0
PflaHELAf	OZ251426.1	3390001	3420000	0.0053841941960211	21916	118	21916	0
PflaHELAf	OZ251426.1	3420001	3450000	0.0048939641109298	20842	102	20842	2
PflaKGBDf	OZ251426.1	3420001	3450000	0.0058092083153295	20829	121	20829	15
PflaHELEm	OZ251426.1	3420001	3450000	0.0062847821915179	20844	131	20844	0
PflaKGBHm	OZ251426.1	3420001	3450000	0.0037420840529648	20844	78	20844	0
PflaKGBDf	OZ251426.1	3450001	3480000	0.0048340892814514	16756	81	16756	0
PflaHELEm	OZ251426.1	3450001	3480000	0.0033420864168059	16756	56	16756	0
PflaKGBHm	OZ251426.1	3450001	3480000	0.0053115301981379	16756	89	16756	0
PflaHELAf	OZ251426.1	3450001	3480000	0.0024089129780186	16605	40	16605	151
PflaHELAf	OZ251426.1	3480001	3510000	0.0076961159368108	22219	171	22219	0
PflaKGBDf	OZ251426.1	3480001	3510000	0.0038705612313785	22219	86	22219	0
PflaKGBHm	OZ251426.1	3480001	3510000	0.0050857374319276	22219	113	22219	0
PflaHELEm	OZ251426.1	3480001	3510000	0.0081911877222197	22219	182	22219	0
PflaKGBHm	OZ251426.1	3510001	3540000	0.0050377833753148	11116	56	11116	0
PflaHELEm	OZ251426.1	3510001	3540000	0.0069269521410579	11116	77	11116	0
PflaKGBDf	OZ251426.1	3510001	3540000	0.0062072688017272	11116	69	11116	0
PflaHELAf	OZ251426.1	3510001	3540000	0.0032385750269881	11116	36	11116	0
PflaKGBHm	OZ251426.1	3540001	3570000	0.0061582872263651	20785	128	20785	0
PflaHELAf	OZ251426.1	3540001	3570000	0.002020687996151	20785	42	20785	0
PflaKGBDf	OZ251426.1	3540001	3570000	0.0067837382727928	20785	141	20785	0
PflaHELEm	OZ251426.1	3540001	3570000	0.0071205196054847	20785	148	20785	0
PflaHELEm	OZ251426.1	3570001	3600000	0.0060454724668156	22827	138	22827	0
PflaKGBHm	OZ251426.1	3570001	3600000	0.0015770797739518	22827	36	22827	0
PflaHELAf	OZ251426.1	3570001	3600000	0.0031103517764051	22827	71	22827	0
PflaKGBDf	OZ251426.1	3570001	3600000	0.0039426994348797	22827	90	22827	0
PflaHELAf	OZ251426.1	3600001	3630000	0.0048924193802935	19009	93	19009	0
PflaKGBDf	OZ251426.1	3600001	3630000	0.0052606660003156	19009	100	19009	0
PflaHELEm	OZ251426.1	3600001	3630000	0.0059971592403598	19009	114	19009	0
PflaKGBHm	OZ251426.1	3600001	3630000	0.0046293860802777	19009	88	19009	0
PflaHELAf	OZ251426.1	3630001	3660000	0.0069971156927678	18722	131	18722	0
PflaKGBDf	OZ251426.1	3630001	3660000	0.0071039418865505	18722	133	18722	0
PflaHELEm	OZ251426.1	3630001	3660000	0.0097211836342271	18722	182	18722	0
PflaKGBHm	OZ251426.1	3630001	3660000	0.0066766371114197	18722	125	18722	0
PflaHELAf	OZ251426.1	3660001	3690000	0.0032799536947713	20732	68	20732	0
PflaKGBDf	OZ251426.1	3660001	3690000	0.0011093961026432	20732	23	20732	0
PflaHELEm	OZ251426.1	3660001	3690000	0.004437584410573	20732	92	20732	0
PflaKGBHm	OZ251426.1	3660001	3690000	0.0046305228632066	20732	96	20732	0
PflaKGBHm	OZ251426.1	3690001	3720000	0.0038950500405734	18485	72	18485	0
PflaHELEm	OZ251426.1	3690001	3720000	0.0057884771436299	18485	107	18485	0
PflaHELAf	OZ251426.1	3690001	3720000	0.0042737354611847	18485	79	18485	0
PflaKGBDf	OZ251426.1	3690001	3720000	0.0048147146334866	18485	89	18485	0
PflaHELEm	OZ251426.1	3720001	3750000	0.0067682674156268	21719	147	21719	0
PflaKGBHm	OZ251426.1	3720001	3750000	0.007597034854275	21719	165	21719	0
PflaHELAf	OZ251426.1	3720001	3750000	0.0073282020555837	21697	159	21697	22
PflaKGBDf	OZ251426.1	3720001	3750000	0.0060315852479395	21719	131	21719	0
PflaHELEm	OZ251426.1	3750001	3780000	0.0040356960154606	17593	71	17593	0
PflaKGBDf	OZ251426.1	3750001	3780000	0.0026146762917069	17593	46	17593	0
PflaHELAf	OZ251426.1	3750001	3780000	0.00380833285966	17593	67	17593	0
PflaKGBHm	OZ251426.1	3750001	3780000	0.0030694026033081	17593	54	17593	0
PflaKGBHm	OZ251426.1	3780001	3810000	0.0023369565217391	18400	43	18400	0
PflaHELEm	OZ251426.1	3780001	3810000	0.0039673913043478	18400	73	18400	0
PflaKGBDf	OZ251426.1	3780001	3810000	0.0028260869565217	18400	52	18400	0
PflaHELAf	OZ251426.1	3780001	3810000	0.0027173913043478	18400	50	18400	0
PflaHELEm	OZ251426.1	3810001	3840000	0.0093641359201525	17834	167	17834	47
PflaKGBDf	OZ251426.1	3810001	3840000	0.0063195570717521	17881	113	17881	0
PflaHELAf	OZ251426.1	3810001	3840000	0.0048095744085901	17881	86	17881	0
PflaKGBHm	OZ251426.1	3810001	3840000	0.007270286896706	17881	130	17881	0
PflaHELEm	OZ251426.1	3840001	3870000	0.0041275263307714	14052	58	14052	0
PflaKGBHm	OZ251426.1	3840001	3870000	0.0059158945117605	14030	83	14030	22
PflaHELAf	OZ251426.1	3840001	3870000	0.0049103330486763	14052	69	14052	0
PflaKGBDf	OZ251426.1	3840001	3870000	0.005906632507828	14052	83	14052	0
PflaHELEm	OZ251426.1	3870001	3900000	0.0063319475535657	15635	99	15635	0
PflaKGBHm	OZ251426.1	3870001	3900000	0.0035858359480053	15617	56	15617	18
PflaKGBDf	OZ251426.1	3870001	3900000	0.004349216501439	15635	68	15635	0
PflaHELAf	OZ251426.1	3870001	3900000	0.0056923568915893	15635	89	15635	0
PflaHELAf	OZ251426.1	3900001	3930000	0.0075741636860929	14259	108	14259	0
PflaKGBDf	OZ251426.1	3900001	3930000	0.0081409221699768	14249	116	14249	10
PflaKGBHm	OZ251426.1	3900001	3930000	0.0016831474857984	14259	24	14259	0
PflaHELEm	OZ251426.1	3900001	3930000	0.0065923276527105	14259	94	14259	0
PflaHELAf	OZ251426.1	3930001	3960000	0.0070327984144236	15641	110	15641	0
PflaKGBDf	OZ251426.1	3930001	3960000	0.0085032926283485	15641	133	15641	0
PflaHELEm	OZ251426.1	3930001	3960000	0.0101016559043539	15641	158	15641	0
PflaKGBHm	OZ251426.1	3930001	3960000	0.0022377085864075	15641	35	15641	0
PflaHELAf	OZ251426.1	3960001	3990000	0.0049046697982868	14476	71	14476	0
PflaKGBDf	OZ251426.1	3960001	3990000	0.0072533849129593	14476	105	14476	0
PflaHELEm	OZ251426.1	3960001	3990000	0.0092567007460624	14476	134	14476	0
PflaKGBHm	OZ251426.1	3960001	3990000	0.0023487151146725	14476	34	14476	0
PflaKGBHm	OZ251426.1	3990001	4020000	0.010694298221311	18047	193	18047	0
PflaHELEm	OZ251426.1	3990001	4020000	0.01086053083615	18047	196	18047	0
PflaHELAf	OZ251426.1	3990001	4020000	0.0072588241813043	18047	131	18047	0
PflaKGBDf	OZ251426.1	3990001	4020000	0.0099739568903418	18047	180	18047	0
PflaHELAf	OZ251426.1	4020001	4050000	0.0058730927585371	16516	97	16516	0
PflaKGBDf	OZ251426.1	4020001	4050000	0.007386776459191	16516	122	16516	0
PflaHELEm	OZ251426.1	4020001	4050000	0.0078106078953741	16516	129	16516	0
PflaKGBHm	OZ251426.1	4020001	4050000	0.0067813029789295	16516	112	16516	0
PflaHELAf	OZ251426.1	4050001	4080000	0.0029798718092882	17786	53	17786	113
PflaKGBDf	OZ251426.1	4050001	4080000	0.0020762022333202	17821	37	17821	78
PflaHELEm	OZ251426.1	4050001	4080000	0.0068718922844851	17899	123	17899	0
PflaKGBHm	OZ251426.1	4050001	4080000	0.007039499413375	17899	126	17899	0
PflaHELEm	OZ251426.1	4080001	4110000	0.0052491103202846	11240	59	11240	0
PflaKGBHm	OZ251426.1	4080001	4110000	0.0065836298932384	11240	74	11240	0
PflaHELAf	OZ251426.1	4080001	4110000	0.0034697508896797	11240	39	11240	0
PflaKGBDf	OZ251426.1	4080001	4110000	0.0035587188612099	11240	40	11240	0
PflaKGBHm	OZ251426.1	4110001	4140000	0.0043282548476454	5776	25	5776	0
PflaHELEm	OZ251426.1	4110001	4140000	0.0057132963988919	5776	33	5776	0
PflaKGBDf	OZ251426.1	4110001	4140000	0.0041551246537396	5776	24	5776	0
PflaHELAf	OZ251426.1	4110001	4140000	0.0012119113573407	5776	7	5776	0
PflaKGBHm	OZ251426.1	4140001	4170000	0.0033333333333333	900	3	900	0
PflaHELEm	OZ251426.1	4140001	4170000	0.0	900	0	900	0
PflaKGBDf	OZ251426.1	4140001	4170000	0.0011111111111111	900	1	900	0
PflaHELAf	OZ251426.1	4140001	4170000	0.0011111111111111	900	1	900	0
PflaKGBHm	OZ251426.1	4170001	4200000	0.0039286374560916	21636	85	21636	0
PflaKGBDf	OZ251426.1	4170001	4200000	0.0033740062858199	21636	73	21636	0
PflaHELAf	OZ251426.1	4170001	4200000	0.0030504714364947	21636	66	21636	0
PflaHELEm	OZ251426.1	4170001	4200000	0.0052689961175818	21636	114	21636	0
PflaKGBHm	OZ251426.1	4200001	4230000	0.0030715225976305	22790	70	22790	0
PflaHELEm	OZ251426.1	4200001	4230000	0.0049583150504607	22790	113	22790	0
PflaHELAf	OZ251426.1	4200001	4230000	0.0037735849056603	22790	86	22790	0
PflaKGBDf	OZ251426.1	4200001	4230000	0.0035980693286529	22790	82	22790	0
PflaKGBHm	OZ251426.1	4230001	4260000	0.0018894433409234	20641	39	20641	0
PflaHELAf	OZ251426.1	4230001	4260000	0.0027130468485054	20641	56	20641	0
PflaKGBDf	OZ251426.1	4230001	4260000	0.0015987597500121	20641	33	20641	0
PflaHELEm	OZ251426.1	4230001	4260000	0.0055229882273145	20641	114	20641	0
PflaKGBDf	OZ251426.1	4260001	4290000	0.001020011657276	20588	21	20588	0
PflaHELEm	OZ251426.1	4260001	4290000	0.0034971828249465	20588	72	20588	0
PflaKGBHm	OZ251426.1	4260001	4290000	0.0024285991839906	20588	50	20588	0
PflaHELAf	OZ251426.1	4260001	4290000	0.0034971828249465	20588	72	20588	0
PflaKGBHm	OZ251426.1	4290001	4320000	0.000805152979066	26082	21	26082	0
PflaHELEm	OZ251426.1	4290001	4320000	0.0010351966873706	26082	27	26082	0
PflaKGBDf	OZ251426.1	4290001	4320000	3.8340618050762975e-05	26082	1	26082	0
PflaHELAf	OZ251426.1	4290001	4320000	0.0011118779234721	26082	29	26082	0
PflaKGBHm	OZ251426.1	4320001	4350000	0.0021947078553977	24149	53	24149	0
PflaHELEm	OZ251426.1	4320001	4350000	0.0036026336494264	24149	87	24149	0
PflaKGBDf	OZ251426.1	4320001	4350000	0.0005383245683051	24149	13	24149	0
PflaHELAf	OZ251426.1	4320001	4350000	0.0031057186632986	24149	75	24149	0
PflaKGBDf	OZ251426.1	4350001	4380000	0.0003371706565194	20761	7	20761	4
PflaHELEm	OZ251426.1	4350001	4380000	0.0052492174331808	20765	109	20765	0
PflaHELAf	OZ251426.1	4350001	4380000	0.0061160606790272	20765	127	20765	0
PflaKGBHm	OZ251426.1	4350001	4380000	0.0036118468576932	20765	75	20765	0
PflaHELAf	OZ251426.1	4380001	4410000	0.0043298969072164	19400	84	19400	85
PflaKGBDf	OZ251426.1	4380001	4410000	0.0036438285860918	19485	71	19485	0
PflaHELEm	OZ251426.1	4380001	4410000	0.0073903002309468	19485	144	19485	0
PflaKGBHm	OZ251426.1	4380001	4410000	0.0061072619964074	19485	119	19485	0
PflaHELAf	OZ251426.1	4410001	4440000	0.0054920670143126	18026	99	18026	0
PflaKGBHm	OZ251426.1	4410001	4440000	0.0057694441362476	18026	104	18026	0
PflaKGBDf	OZ251426.1	4410001	4440000	0.0042161322534117	18026	76	18026	0
PflaHELEm	OZ251426.1	4410001	4440000	0.0072672805946965	18026	131	18026	0
PflaKGBHm	OZ251426.1	4440001	4470000	0.0046207642993922	24022	111	24022	0
PflaHELEm	OZ251426.1	4440001	4470000	0.0049121638498043	24022	118	24022	0
PflaKGBDf	OZ251426.1	4440001	4470000	0.0046623928065939	24022	112	24022	0
PflaHELAf	OZ251426.1	4440001	4470000	0.0014986262592623	24022	36	24022	0
PflaKGBHm	OZ251426.1	4470001	4500000	0.0076846365929489	17047	131	17047	0
PflaKGBDf	OZ251426.1	4470001	4500000	0.0062181028920044	17047	106	17047	0
PflaHELEm	OZ251426.1	4470001	4500000	0.0032263741420777	17047	55	17047	0
PflaHELAf	OZ251426.1	4470001	4500000	0.0038129876224555	17047	65	17047	0
PflaKGBHm	OZ251426.1	4500001	4530000	0.0076367267814133	17023	130	17023	1
PflaHELAf	OZ251426.1	4500001	4530000	0.0031132518796992	17024	53	17024	0
PflaKGBDf	OZ251426.1	4500001	4530000	0.0066964285714285	17024	114	17024	0
PflaHELEm	OZ251426.1	4500001	4530000	0.0042293233082706	17024	72	17024	0
PflaKGBHm	OZ251426.1	4530001	4560000	0.0058462854698417	14026	82	14026	4
PflaHELEm	OZ251426.1	4530001	4560000	0.0041339985744832	14030	58	14030	0
PflaKGBDf	OZ251426.1	4530001	4560000	0.0050605844618674	14030	71	14030	0
PflaHELAf	OZ251426.1	4530001	4560000	0.0017846944603083	14008	25	14008	22
PflaKGBHm	OZ251426.1	4560001	4590000	0.0035036983482564	17981	63	17981	0
PflaHELEm	OZ251426.1	4560001	4590000	0.0083977531839163	17981	151	17981	0
PflaHELAf	OZ251426.1	4560001	4590000	0.0067849396585284	17981	122	17981	0
PflaKGBDf	OZ251426.1	4560001	4590000	0.005394583171125	17981	97	17981	0
PflaHELAf	OZ251426.1	4590001	4620000	0.0037957066340517	23711	90	23711	0
PflaKGBDf	OZ251426.1	4590001	4620000	0.0009278393994348	23711	22	23711	0
PflaHELEm	OZ251426.1	4590001	4620000	0.0060731306144827	23711	144	23711	0
PflaKGBHm	OZ251426.1	4590001	4620000	0.0044283244063936	23711	105	23711	0
PflaKGBDf	OZ251426.1	4620001	4650000	0.0005982650314089	10029	6	10029	0
PflaHELEm	OZ251426.1	4620001	4650000	0.0087745537939974	10029	88	10029	0
PflaHELAf	OZ251426.1	4620001	4650000	0.0087745537939974	10029	88	10029	0
PflaKGBHm	OZ251426.1	4620001	4650000	0.0093728188254063	10029	94	10029	0
PflaKGBHm	OZ251426.1	4650001	4680000	0.0082567085757177	15987	132	15987	0
PflaHELEm	OZ251426.1	4650001	4680000	0.0066929380121348	15987	107	15987	0
PflaKGBDf	OZ251426.1	4650001	4680000	0.006129980609245	15987	98	15987	0
PflaHELAf	OZ251426.1	4650001	4680000	0.0063553989428643	15892	101	15892	95
PflaHELEm	OZ251426.1	4680001	4710000	0.0089519899646481	17538	157	17538	0
PflaHELAf	OZ251426.1	4680001	4710000	0.007127380545102	17538	125	17538	0
PflaKGBDf	OZ251426.1	4680001	4710000	0.0038202759721747	17538	67	17538	0
PflaKGBHm	OZ251426.1	4680001	4710000	0.0079826662105143	17538	140	17538	0
PflaKGBHm	OZ251426.1	4710001	4740000	0.0072677273620113	15273	111	15273	21
PflaHELEm	OZ251426.1	4710001	4740000	0.0073885183732182	15294	113	15294	0
PflaKGBDf	OZ251426.1	4710001	4740000	0.0063423564796652	15294	97	15294	0
PflaHELAf	OZ251426.1	4710001	4740000	0.002496714848883	15220	38	15220	74
PflaKGBHm	OZ251426.1	4740001	4770000	0.0059225237203118	16547	98	16547	3
PflaHELEm	OZ251426.1	4740001	4770000	0.0054380664652567	16550	90	16550	0
PflaKGBDf	OZ251426.1	4740001	4770000	0.0062235649546827	16550	103	16550	0
PflaHELAf	OZ251426.1	4740001	4770000	0.0061631419939577	16550	102	16550	0
PflaHELAf	OZ251426.1	4770001	4800000	0.0062107740585774	15296	95	15296	0
PflaKGBDf	OZ251426.1	4770001	4800000	0.0060146443514644	15296	92	15296	0
PflaKGBHm	OZ251426.1	4770001	4800000	0.0039225941422594	15296	60	15296	0
PflaHELEm	OZ251426.1	4770001	4800000	0.0094142259414225	15296	144	15296	0
PflaKGBHm	OZ251426.1	4800001	4830000	0.0008054309055344	17382	14	17382	1
PflaHELEm	OZ251426.1	4800001	4830000	0.0057527469366622	17383	100	17383	0
PflaKGBDf	OZ251426.1	4800001	4830000	0.0009204395098659	17383	16	17383	0
PflaHELAf	OZ251426.1	4800001	4830000	0.0062704941609618	17383	109	17383	0
PflaKGBHm	OZ251426.1	4830001	4860000	0.0073738774914214	13697	101	13697	0
PflaHELEm	OZ251426.1	4830001	4860000	0.0096371468204716	13697	132	13697	0
PflaKGBDf	OZ251426.1	4830001	4860000	0.0077547735752432	13669	106	13669	28
PflaHELAf	OZ251426.1	4830001	4860000	0.007008834051252	13697	96	13697	0
PflaHELEm	OZ251426.1	4860001	4890000	0.0099059561128526	7975	79	7975	0
PflaKGBDf	OZ251426.1	4860001	4890000	0.0042633228840125	7975	34	7975	0
